trace_nb;log2(key_rank);correct_bytes;pge_median
7800;63.39505738;2;2
7850;63.61868652;2;2
7900;63.13380971;2;2
7950;63.15518182;2;2
8000;62.47340458;1;2
8050;62.02232341;1;1
8100;61.08365538;1;1
8150;60.83602553;2;1
8200;59.96159175;3;1
8250;60.42517146;2;1
8300;60.4209182;2;1
8350;60.91080475;1;1
8400;61.27775829;1;1
8450;60.70408302;1;1
8500;60.83568377;1;1
8550;60.07536453;3;1
8600;59.5073133;2;1
8650;60.0734778;2;1
8700;59.95726968;3;1
8750;60.10980393;3;1
8800;60.23764678;2;1
8850;60.30918586;2;1
8900;60.32645209;2;1
8950;60.68219105;2;1
9000;60.7400188;2;1
9050;60.80054086;2;1
9100;60.46161063;2;1
9150;59.99160056;2;1
9200;59.92694757;2;1
9250;59.19287176;2;1
9300;59.21999761;2;1
9350;58.67273038;2;1
9400;58.24320621;2;1
9450;58.6711541;2;1
9500;58.54621046;3;1
9550;58.47673122;3;1
9600;58.94330969;3;1
9650;58.5996853;3;1
9700;58.98755779;2;1
9750;58.82099608;3;1
9800;58.32980712;3;1
9850;58.78548659;3;1
9900;58.81824519;3;1
9950;59.27949744;3;1
10000;58.02003277;2;1
10125;58.09036164;2;1
10250;57.35894824;3;1
10375;56.96562796;4;1
10500;56.74233942;4;2
10625;55.78077694;4;2
10750;56.30868822;3;2
10875;56.03298459;3;2
11000;55.37100795;3;1
11125;54.78596258;3;1
11250;54.88346023;3;1
11375;54.25047713;3;1
11500;53.90494342;3;1
11625;54.20575263;4;1
11750;54.40015842;4;1
11875;54.92971888;3;1
12000;54.2303977;4;1
12125;54.01170286;4;1
12250;54.05742002;4;1
12375;54.22293307;4;1
12500;54.71991031;4;1
12625;54.23182299;4;1
12750;53.6248076;3;1
12875;52.41269657;3;1
13000;52.03117147;3;1
13125;52.20129757;3;1
13250;51.63369684;3;1
13375;51.33264058;3;1
13500;51.11379819;3;1
13625;50.96578109;3;1
13750;51.26854538;3;1
13875;51.38188834;3;1
14000;50.92286079;3;1
14125;51.02792911;3;1
14250;51.92671638;3;1
14375;51.86872709;3;1
14500;51.57078227;3;1
14625;51.24365048;3;1
14750;51.96677844;3;1
14875;52.11627992;3;1
15000;51.66005305;3;1
15125;51.59150601;3;1
15250;51.99635507;3;2
15375;51.0411487;3;1
15500;50.78194215;3;2
15625;49.91663178;3;1
15750;50.46366954;2;2
15875;51.17250085;2;2
16000;50.92495905;2;2
