trace_nb;log2(key_rank);correct_bytes;pge_median
875;109.7983809;1;48
880;110.0165523;1;47
885;110.5093232;1;51
890;110.3039592;1;50
895;110.1622156;1;50
900;108.9574129;1;50
905;108.5037973;1;45
910;108.1911471;1;40
915;107.1933331;1;29
920;107.747604;1;37
925;107.0602246;1;35
930;106.8907855;1;32
935;106.5471248;1;29
940;106.1432235;1;29
945;106.4266236;1;28
950;106.191143;1;32
955;106.510879;1;32
960;106.1832633;1;32
965;106.078249;1;33
970;105.2008259;1;31
975;104.8622337;1;31
980;104.7071594;1;32
985;104.9939171;1;33
990;105.905938;1;34
995;105.0368285;1;35
1000;105.5738678;1;37
1050;107.9337205;1;36
1100;109.6365169;1;41
1150;107.3161008;2;31
1200;106.8520545;2;36
1250;105.3522159;2;31
1300;105.0668846;2;36
1350;104.0731358;2;34
1400;101.4021404;1;23
1450;100.9433937;1;20
1500;98.91716901;1;21
1550;101.2560061;2;26
1600;101.4619223;1;28
1650;99.91146555;1;23
1700;98.73326248;2;20
1750;98.36192018;2;24
1800;98.60358333;2;25
1850;97.63596086;2;23
1900;96.4460285;2;18
1950;95.20882562;2;15
2000;94.35796983;2;15
2050;93.43618871;2;15
2100;93.23633226;2;14
2150;91.68403697;2;13
2200;90.40099985;2;13
2250;89.84674869;2;8
2300;87.26340632;2;7
2350;87.6838965;1;7
2400;85.89988742;1;7
2450;86.54556949;0;6
2500;85.44302385;0;7
2550;84.24366003;0;10
2600;82.62420916;1;7
2650;81.92396575;0;8
2700;81.46682494;1;8
2750;82.09667546;2;6
2800;81.71374509;1;8
2850;80.54374171;1;8
2900;80.35694905;1;10
2950;79.88984869;2;9
3000;80.38968719;2;8
3050;80.40825238;2;9
3100;78.54249728;1;8
3150;76.9001736;1;7
3200;78.31378581;1;7
3250;76.24938524;1;5
3300;73.93222582;1;4
3350;72.77100365;1;4
3400;71.7921882;1;5
3450;72.08664273;1;5
3500;70.6478203;1;4
3550;71.19029343;1;5
3600;71.30963423;1;5
3650;71.33933153;1;4
3700;71.29546656;1;3
3750;71.11352553;1;4
3800;71.11487399;2;5
3850;71.19746426;2;6
3900;70.13588376;2;5
3950;70.43652655;2;5
4000;68.26249063;2;3
4050;67.75742317;2;5
4100;66.88569073;2;4
4150;65.66571501;2;4
4200;64.28342511;2;3
4250;63.77833053;2;3
4300;62.59206183;2;4
4350;62.3264135;2;3
4400;61.81180133;2;3
4450;60.60202971;2;3
4500;59.62598878;2;3
4550;57.80865435;3;3
4600;56.73115836;2;2
4650;55.71232066;2;2
4700;55.08117039;2;2
4750;55.36470319;2;2
4800;54.28678058;2;2
4850;54.39210261;2;2
4900;52.70047687;2;2
4950;51.9747695;2;2
5000;51.92813028;2;2
5050;50.76211027;2;2
5100;51.05358124;3;3
5150;50.31157414;4;3
5200;49.72988419;2;3
5250;50.16848199;2;3
5300;48.67626672;2;3
5350;47.00276389;2;2
5400;45.52258748;2;2
5450;45.19779221;2;2
5500;43.97035869;4;2
5550;44.08743072;4;2
5600;43.59877047;4;2
5650;44.10642827;3;2
5700;43.59527995;3;2
5750;43.95409783;2;2
5800;43.72406231;2;2
5850;43.0870141;3;2
5900;43.24518214;3;2
5950;43.15552459;3;2
6000;42.69682884;3;2
6050;42.46899759;3;2
6100;42.27843891;3;2
6150;41.81019425;3;2
6200;41.53848906;3;2
6250;40.74068945;3;2
6300;40.84474798;3;2
6350;40.38443814;3;2
6400;39.8234592;3;1
6450;40.0485824;4;2
6500;39.92397744;4;2
6550;40.40586951;4;2
6600;41.36658112;4;2
6650;40.88417752;4;2
6700;40.74574122;4;2
6750;41.0194974;3;2
6800;40.46236926;3;2
6850;40.2123258;3;2
6900;40.52968633;3;2
6950;40.12103402;4;2
7000;39.42616092;4;2
7050;38.57528264;4;2
7100;36.79476116;4;1
7150;36.71056831;4;1
7200;36.8831406;4;1
7250;36.47782905;4;1
7300;36.19343493;4;1
7350;36.26846282;4;2
7400;35.82300478;4;1
7450;36.1321658;4;2
7500;34.99642923;4;2
7550;34.88974937;4;2
7600;35.01788841;4;2
7650;34.21850898;4;2
7700;33.76999111;4;2
7750;34.10321984;4;1
7800;33.99337376;4;2
7850;34.28599073;4;1
7900;33.83819492;4;2
7950;33.68234002;4;2
8000;33.62465709;4;1
8050;33.55624136;4;1
8100;32.86806281;4;1
8150;33.45414332;4;1
8200;33.33874358;4;1
8250;33.54897715;4;1
8300;33.6956;4;1
8350;34.2733126;4;1
8400;34.4500152;3;1
8450;34.555272;3;1
8500;34.85528875;3;1
8550;34.46387355;3;2
8600;34.01630431;2;2
8650;34.05230593;2;2
8700;33.9888651;3;2
8750;33.99908475;3;2
8800;34.22960669;3;2
8850;34.2393021;2;2
8900;34.34600734;2;2
8950;34.2313914;2;2
9000;34.59773942;2;2
9050;34.59429307;2;2
9100;34.43084893;3;2
9150;34.39221515;4;2
9200;33.83842783;3;2
9250;33.98256294;3;2
9300;33.88937637;3;2
9350;33.99328389;3;2
9400;34.28600111;3;2
9450;34.27120144;3;2
9500;33.97133471;3;2
9550;34.03539768;3;2
9600;33.83966781;3;2
9650;33.95872421;3;2
9700;33.82651265;3;2
9750;33.43323364;3;2
9800;33.76391656;3;2
9850;33.74605881;3;2
9900;33.8002671;3;2
9950;34.10088378;3;2
10000;33.87574313;3;2
10125;33.13939841;3;2
10250;33.29927181;2;1
10375;33.30078179;3;1
10500;32.80850391;4;1
10625;32.21468554;4;1
10750;32.43995195;4;1
10875;32.36774067;4;1
11000;32.5535121;4;1
11125;32.38330928;5;1
11250;32.29842349;4;1
11375;32.03012418;4;1
11500;32.22786494;4;1
11625;32.78914506;4;1
11750;33.00568791;4;1
11875;33.01254922;3;1
12000;32.8562548;4;1
12125;32.89139056;4;1
12250;32.43311488;4;1
12375;32.44149216;4;1
12500;32.17092589;4;1
12625;32.43067189;4;1
12750;31.77237042;4;1
12875;31.93532731;3;1
13000;31.5067658;4;1
13125;31.52399614;3;1
13250;31.73216192;4;1
13375;31.66786255;4;1
13500;31.87040119;4;1
13625;32.05513031;4;1
13750;31.79777235;4;1
13875;31.26034352;4;1
14000;31.46739337;5;1
14125;30.9967749;4;1
14250;31.56902597;3;1
14375;31.25482365;2;1
14500;31.20955798;3;1
14625;30.53641861;3;1
14750;30.39189196;4;1
14875;30.62160049;3;1
15000;30.50528492;3;1
15125;30.66020508;3;1
15250;30.31860024;4;1
15375;30.30007441;3;1
15500;30.12574781;4;1
15625;30.45442598;4;1
15750;30.27249302;5;1
15875;30.69278982;4;1
16000;30.85307054;4;1
