trace_nb;log2(key_rank);correct_bytes;pge_median
1800;104.4648986;0;19
1850;102.5400057;0;19
1900;102.7356104;0;18
1950;101.4203382;0;20
2000;100.6010234;1;21
2050;99.80434731;0;18
2100;98.61976502;1;20
2150;97.32516049;1;19
2200;97.59610624;0;18
2250;96.40072948;0;18
2300;96.00036938;0;15
2350;95.24470903;1;13
2400;93.39682507;1;12
2450;93.55999882;2;13
2500;93.42802522;1;13
2550;93.01252162;1;14
2600;91.35053973;2;13
2650;91.62315507;2;14
2700;90.90560853;1;11
2750;91.24804218;0;9
2800;92.34920117;1;14
2850;91.63878438;1;17
2900;91.14778013;1;19
2950;89.61034015;1;18
3000;90.37153927;1;18
3050;91.05108812;1;16
3100;88.48536007;1;15
3150;87.04856885;1;15
3200;89.0272637;1;18
3250;88.28839374;2;15
3300;86.07328213;1;12
3350;85.11246976;1;9
3400;84.71169535;1;9
3450;84.97827864;1;10
3500;83.74518246;0;11
3550;82.75620692;1;8
3600;82.94530492;0;10
3650;83.29459713;1;10
3700;82.93411465;1;7
3750;82.08334305;1;8
3800;82.53212992;1;10
3850;82.56972013;1;11
3900;81.96158184;1;9
3950;82.94529518;1;10
4000;80.67759974;1;8
4050;79.96290626;1;11
4100;79.44196175;1;11
4150;78.06704265;1;10
4200;75.22965778;1;9
4250;73.90049325;1;8
4300;73.03355178;1;8
4350;71.66456326;1;7
4400;71.02370435;1;7
4450;69.78225492;1;6
4500;67.78488404;1;4
4550;66.42508213;2;3
4600;65.2928112;2;3
4650;64.54907067;2;3
4700;64.31841736;2;2
4750;65.4562691;2;3
4800;64.53431779;2;3
4850;65.17051247;2;3
4900;64.5927076;2;3
4950;64.36051669;3;3
5000;62.93170332;3;2
5050;62.28540966;4;2
5100;63.15719652;4;2
5150;63.02761887;4;2
5200;62.94990019;4;2
5250;64.15860526;4;3
5300;62.54421524;4;3
5350;61.4037056;4;3
5400;59.96944318;3;2
5450;59.94203643;4;3
5500;58.77196265;3;2
5550;58.52735207;3;2
5600;56.75474405;3;2
5650;57.20576816;3;2
5700;56.35894928;4;2
5750;56.21337051;4;2
5800;55.50529152;4;2
5850;55.36596059;4;2
5900;55.46416516;4;2
5950;55.37032379;4;2
6000;55.24642026;4;2
6050;56.3009338;4;2
6100;55.90321028;4;2
6150;54.47792369;4;2
6200;53.93618265;4;2
6250;54.48492733;3;2
6300;54.71549838;3;2
6350;53.79324797;3;2
6400;53.41721339;3;2
6450;53.97080942;3;2
6500;52.97360778;3;2
6550;53.52230052;3;2
6600;53.52236741;3;2
6650;53.41963252;3;2
6700;53.16498809;3;2
6750;52.72155108;3;2
6800;52.26140699;3;2
6850;51.58082276;2;2
6900;51.4829181;2;2
6950;50.69423811;3;2
7000;50.48639084;3;2
7050;50.39413025;3;2
7100;49.60485043;4;2
7150;49.68463424;5;2
7200;49.5573368;4;2
7250;49.62560528;4;2
7300;49.49932528;3;2
7350;49.40347344;3;2
7400;48.97837883;4;2
7450;49.546281;3;2
7500;49.54008927;3;2
7550;49.29557611;3;2
7600;49.56703755;3;2
7650;49.01674393;2;2
7700;48.8047952;1;2
7750;48.5364753;1;2
7800;48.58959334;2;2
7850;47.9708132;3;2
7900;46.79767607;3;2
7950;46.21548856;4;2
8000;45.55069184;3;2
8050;45.51030754;4;2
8100;45.00625742;4;2
8150;45.40944518;4;2
8200;44.86205296;4;2
8250;45.07334563;4;2
8300;45.26183462;4;2
8350;45.65003642;3;2
8400;45.45501458;3;2
8450;45.73963095;3;2
8500;45.94185804;4;2
8550;45.75946545;4;2
8600;46.04903238;4;2
8650;46.4194952;4;2
8700;45.76963208;4;2
8750;45.86340194;4;2
8800;46.20666079;4;2
8850;46.74028839;3;2
8900;46.0438399;3;2
8950;45.85549022;3;2
9000;45.9290733;3;2
9050;45.54375068;3;2
9100;45.21762119;3;2
9150;44.79475223;4;2
9200;44.62939297;4;2
9250;44.37586749;3;2
9300;44.40561482;3;2
9350;44.35418515;3;2
9400;44.32016599;3;2
9450;44.02333878;3;2
9500;43.59348506;3;2
9550;43.54389394;3;2
9600;43.54829655;3;2
9650;43.29795372;4;2
9700;43.44137475;3;2
9750;43.2726988;3;2
9800;42.849338;3;2
9850;42.41006699;3;2
9900;42.84010763;3;2
9950;42.53654998;3;2
10000;42.07058639;3;2
10125;41.86280601;3;2
10250;40.98318569;3;2
10375;41.46752838;3;2
10500;41.48000441;4;2
10625;40.54101177;4;2
10750;40.98342777;4;2
10875;39.90471106;4;2
11000;39.91546763;4;2
11125;39.14051814;4;2
11250;39.2028016;4;2
11375;39.22192003;4;2
11500;39.41201793;4;2
11625;39.29061263;4;2
11750;40.02152787;4;2
11875;40.68263246;4;2
12000;40.4417712;4;2
12125;40.39287489;4;2
12250;39.72245084;4;2
12375;39.38493015;4;2
12500;39.25821607;4;2
12625;39.39096759;4;2
12750;38.9201823;3;2
12875;38.02873822;3;2
13000;37.43851268;4;2
13125;37.44828566;5;2
13250;37.59178304;3;2
13375;37.42259985;3;1
13500;37.35374895;3;1
13625;37.56712628;3;1
13750;37.39993489;3;1
13875;37.13814131;3;1
14000;37.20038946;3;1
14125;36.67339163;3;2
14250;37.31174482;4;2
14375;36.21896819;5;2
14500;35.91736626;5;1
14625;36.01422511;6;1
14750;35.26336767;6;1
14875;35.19700463;6;1
15000;34.74576232;6;1
15125;34.77776392;5;1
15250;34.42474252;6;1
15375;34.20322582;5;1
15500;34.17769384;5;1
15625;34.11056316;6;1
15750;34.16691712;5;1
15875;34.91920409;5;1
16000;34.55055267;5;1
