trace_nb;log2(key_rank);correct_bytes;pge_median
13750;62.46351908;1;8
13900;62.68241545;1;8
14050;62.77448451;1;8
14200;62.1285541;0;8
14350;62.17762253;0;8
14500;63.27886604;0;8
14650;62.44986125;0;8
14800;61.75752472;0;8
14950;61.68108862;0;7
15100;62.74898741;0;8
15250;61.70353764;0;7
15400;61.73679345;0;6
15550;62.27739578;0;7
15700;62.44296656;0;7
15850;62.5630368;0;7
16000;61.89444834;0;6
16150;62.83018313;0;6
16300;62.34597813;0;6
16450;62.24495491;0;6
16600;62.48711404;0;6
16750;62.33612149;0;6
16900;61.76103502;0;6
17050;59.796266;0;6
17200;60.46823872;0;6
17350;60.51324881;0;6
17500;61.66590245;0;6
17650;61.04852686;0;5
17800;60.4037978;0;5
17950;59.2923647;0;5
18100;58.51301053;0;5
18250;60.86572403;0;5
18400;60.38165304;0;5
18550;59.53980012;0;5
18700;58.41311942;0;5
18850;61.02154961;1;5
19000;59.0559014;1;5
19150;60.77710463;0;5
19300;56.79359359;0;4
19450;58.03607837;0;5
19600;57.69069274;0;5
19750;59.2833235;1;5
19900;57.74694686;1;5
