trace_nb;log2(key_rank);correct_bytes;pge_median
10;108.6108308;0;33
135;76.33650843;0;7
260;70.80078087;0;8
385;64.28542369;2;5
510;60.72232181;3;3
635;60.91567865;2;4
760;63.59955989;1;5
885;61.03270346;2;6
1000;63.19552137;3;6
1250;65.84950291;1;7
1500;63.93025319;1;5
1750;64.43504559;1;8
2000;63.37438944;1;5
2250;62.90521548;1;4
2500;63.31254378;1;6
2750;62.46928091;1;6
3000;60.98053526;2;5
3250;60.04792153;3;5
3500;61.60013841;2;6
3750;61.8779775;2;7
4000;61.67648885;1;6
4250;61.37350449;1;5
4500;61.76951906;1;8
4750;61.47836277;2;6
5000;60.5179018;2;6
5250;61.54215488;2;6
5500;62.42308081;2;8
5750;62.60158721;2;7
6000;62.16789109;2;7
6250;62.5005092;2;7
6500;61.96838891;1;7
6750;62.83655986;1;6
7000;62.81377152;1;7
7250;62.59833188;1;6
7500;63.07778995;1;7
7750;63.43473984;0;9
8000;63.4689018;1;8
8250;63.7968082;1;8
8500;63.38209494;1;7
8750;63.39851501;1;8
9000;63.49830508;1;9
9250;63.46363461;1;8
9500;62.96998901;1;8
9750;63.40529639;1;8
10000;63.35415999;1;8
10500;62.85045857;0;7
11000;63.218649;1;6
11500;63.11423797;0;5
12000;63.25295171;0;6
12500;63.11763686;1;6
13000;63.24890548;0;6
13500;63.49811121;1;7
14000;63.58289362;0;6
14500;63.3770239;0;7
15000;63.4225805;0;8
15500;63.11016408;1;8
16000;63.35735205;2;10
16500;63.20704883;2;7
17000;62.67013854;2;7
17500;62.66003922;1;6
18000;62.51932441;2;7
18500;62.36227671;1;6
