trace_nb;log2(key_rank);correct_bytes;pge_median
10;126.8372552;0;111
15;125.2763517;0;102
20;124.4250544;0;95
25;124.5164707;0;90
30;121.8713854;0;79
35;121.0075709;0;77
40;121.0173922;0;80
45;122.0437906;0;78
50;121.6183959;0;80
55;122.2377678;0;85
60;122.0744387;0;79
65;123.314866;0;86
70;123.9527728;0;82
75;124.4389419;0;98
80;124.9486663;0;97
85;124.5881725;0;96
90;123.8734845;0;87
95;121.4086027;0;80
100;121.5750952;0;69
105;120.3750825;0;89
110;118.7005694;0;68
115;117.6862183;0;67
120;117.5400978;0;61
125;116.9147171;0;58
130;115.3955018;0;55
135;112.9650607;0;48
140;112.3992601;0;50
145;112.7002806;0;52
150;111.9095302;0;53
155;115.1378013;0;63
160;114.5086168;0;55
165;112.8542458;0;54
170;112.524355;0;48
175;112.842434;1;50
180;112.7678801;1;53
185;112.0477583;0;49
190;111.2298673;0;44
195;110.4452373;0;47
200;109.0658431;0;42
205;109.0871017;0;38
210;108.4107617;0;40
215;109.3267917;0;41
220;110.6263239;0;36
225;110.3889297;0;38
230;109.2865354;0;39
235;109.1754275;0;38
240;109.5833878;0;37
245;110.1932856;0;38
250;111.7152242;0;40
255;110.4007782;0;35
260;110.3628375;0;26
265;110.329617;0;30
270;111.0578258;0;30
275;110.6246684;0;33
280;110.0389764;0;27
285;111.4344462;0;27
290;111.1276571;0;24
295;110.7137327;0;26
300;111.3417853;0;27
305;111.3824707;0;22
310;111.1601032;0;21
315;111.5397584;0;22
320;111.1712085;0;27
325;110.374439;0;32
330;109.1721059;0;27
335;109.3914796;0;33
340;110.2160664;0;32
345;110.2285216;0;32
350;109.5121638;0;38
355;108.9300403;0;33
360;108.1057168;0;33
365;108.1649788;0;32
370;108.189191;0;28
375;108.5834217;0;31
380;108.6261026;0;27
385;106.2219432;0;24
390;105.186646;0;22
395;104.4734926;0;20
400;104.9207951;0;19
405;105.1700412;0;17
410;105.487949;0;25
415;104.3735686;0;18
420;105.0829727;0;21
425;105.0495218;0;25
430;104.4514201;0;23
435;103.3725796;0;21
440;102.9729527;1;20
445;103.1357881;1;19
450;102.5551862;1;16
455;102.362974;1;16
460;101.7769907;0;15
465;102.0245055;1;15
470;102.4272412;1;16
475;102.232794;1;15
480;102.7963886;1;14
485;102.2136685;0;14
490;102.0383771;0;12
495;101.1461975;1;13
500;100.1538828;1;13
505;99.8239289;1;13
510;99.36218891;1;12
515;99.205468;1;13
520;98.68428426;1;11
525;97.61966385;0;11
530;97.52689364;0;12
535;97.97313611;1;17
540;98.06801853;1;12
545;99.43402464;2;13
550;99.72581891;0;15
555;99.51368164;1;13
560;99.23400905;1;15
565;98.59041343;1;12
570;98.97567724;1;12
575;99.10037219;0;13
580;98.47303617;1;12
585;98.41554216;1;12
590;98.2864822;1;14
595;97.89944087;0;13
600;99.71945333;0;12
605;99.17443871;0;13
610;99.08786344;0;12
615;99.63659611;0;12
620;99.18350183;0;13
625;99.3697438;0;13
630;99.14300368;0;13
635;98.48740011;0;16
640;99.00392355;0;14
645;99.24194028;0;15
650;99.165516;0;15
655;99.3260636;0;16
660;100.2283954;0;17
665;100.3643004;0;17
670;100.5032574;0;17
675;100.505663;0;18
680;100.1577989;0;16
685;99.75297011;0;14
690;98.60821906;0;13
695;98.82041809;0;12
700;98.3041623;0;13
705;98.12166927;0;13
710;98.8097849;0;16
715;99.43135009;0;17
720;100.4577456;0;17
725;99.99082592;0;19
730;99.60504463;0;19
735;100.1922921;1;18
740;100.0273388;0;18
745;100.8875956;0;20
750;101.5202908;0;17
755;102.5012964;0;20
760;102.0647754;1;18
765;101.3943491;1;19
770;99.63042384;1;17
775;98.75459118;1;15
780;98.286398;1;14
785;98.59743543;1;14
790;98.40137375;2;14
795;97.52338592;2;15
800;97.05293355;2;15
805;96.74011771;2;15
810;96.53944258;2;18
815;96.43837954;2;18
820;96.40940221;1;17
825;96.23314639;1;18
830;95.93898161;2;18
835;95.9541463;2;16
840;94.89359313;1;18
845;94.65211895;1;16
850;93.95057125;2;16
855;93.85815948;2;16
860;93.93159302;2;15
865;93.83901152;2;17
870;92.7524888;2;18
875;91.68563821;2;15
880;91.493858;2;13
885;90.56930137;2;14
890;91.12441053;2;14
895;92.12560332;1;16
900;92.31537073;1;15
905;92.20603843;1;16
910;92.05182749;1;15
915;92.1989992;1;15
920;93.40783652;1;17
925;93.38248226;1;17
930;93.71074519;1;16
935;93.91438536;1;16
940;94.15230764;1;17
945;93.5511315;1;16
950;94.41773858;1;17
955;94.77113208;1;17
960;95.53430991;1;17
965;95.33643502;1;16
970;95.99084626;1;20
975;95.44587619;1;17
980;95.34997806;1;19
985;95.31174348;1;20
990;95.90898506;1;23
995;95.98368558;1;22
1000;96.07890085;1;23
1050;93.78138379;1;17
1100;96.42862574;1;23
1150;96.83036298;1;25
1200;97.09890659;1;25
1250;96.90661418;1;30
1300;95.2873009;2;22
1350;96.64637047;1;26
1400;96.61740158;1;26
1450;95.47586624;1;23
1500;94.68242361;1;27
1550;94.40902572;0;18
1600;94.44544507;1;22
1650;94.6450071;2;19
1700;95.5848099;1;24
1750;94.60734093;1;18
1800;94.02720971;0;17
1850;94.4352319;0;20
1900;93.64318822;1;14
1950;93.55641243;1;15
2000;92.62276797;1;16
2050;93.43463078;1;17
2100;91.53952021;0;17
2150;90.68410962;1;15
2200;90.65266706;1;19
2250;89.8526094;1;16
2300;90.1645728;1;19
2350;89.31435568;1;16
2400;89.6448514;1;16
2450;90.01080165;1;15
2500;89.73587358;1;14
2550;89.38541156;1;13
2600;88.34528582;1;13
2650;88.68650954;1;13
2700;88.61131201;1;13
2750;88.88979329;1;14
2800;89.10427804;1;13
2850;88.74379092;1;11
2900;87.3434996;1;13
2950;88.87298231;2;13
3000;88.35061865;2;13
3050;89.02345586;2;13
3100;88.52707852;2;12
3150;87.885527;2;12
3200;86.43601886;2;10
3250;86.04758439;0;10
3300;86.78562226;1;9
3350;87.66327676;0;11
3400;88.22594938;1;10
3450;87.41286801;2;10
3500;86.86848012;2;10
3550;87.35727224;1;9
3600;87.10247957;1;9
3650;87.10421635;1;10
3700;87.32385766;2;11
3750;86.42874842;2;11
3800;87.53779182;1;14
3850;86.59288806;2;12
3900;86.54793804;2;9
3950;86.79585396;1;10
4000;86.21099914;1;11
4050;85.28534661;1;12
4100;84.49802001;2;11
4150;83.55048414;1;8
4200;83.79151857;0;10
4250;84.20584198;0;10
4300;85.27367984;0;10
4350;84.80667534;2;10
4400;85.40235312;2;10
4450;84.78673744;1;11
4500;84.3037927;1;9
4550;83.42240207;1;9
4600;82.82061239;1;10
4650;81.82659848;1;9
4700;81.59286553;1;9
4750;81.25461875;1;11
4800;80.86450815;2;8
4850;80.4384242;2;10
4900;80.4983208;3;11
4950;80.11550421;2;13
5000;79.72483872;3;12
5050;79.42196219;2;12
5100;79.44276694;3;11
5150;79.63360155;2;12
5200;79.93067537;3;11
5250;79.85128396;3;11
5300;80.53485769;2;11
5350;80.25621236;2;11
5400;80.87023773;2;11
5450;81.59768968;3;11
5500;81.34893292;2;12
5550;80.73782943;2;10
5600;80.82342254;2;10
5650;80.87704949;2;11
5700;81.23167335;2;9
5750;80.96929503;2;10
5800;82.18158017;2;10
5850;82.21560547;2;9
5900;82.45378021;2;9
5950;81.93326083;3;10
6000;81.02568478;3;9
6050;80.84527139;2;8
6100;81.36860043;3;8
6150;80.88947138;2;9
6200;81.32444941;2;10
6250;81.59214406;2;10
6300;81.88218003;0;9
6350;82.19806353;0;9
6400;81.89250011;0;8
6450;81.88222473;0;9
6500;81.31613406;0;8
6550;81.9700978;0;9
6600;82.45260177;0;10
6650;82.59591884;0;10
6700;83.84065809;0;12
6750;84.01735769;0;11
6800;83.79861232;0;11
6850;83.06981925;0;11
6900;83.18563403;0;11
6950;83.64165599;0;11
7000;83.61955738;0;11
7050;82.96385849;0;10
7100;82.47734561;0;10
7150;82.15303287;0;10
7200;82.46827732;0;10
7250;82.35563432;0;11
