trace_nb;log2(key_rank);correct_bytes;pge_median
10;105.4420684;0;39
135;75.45677031;1;8
260;75.06857183;0;9
385;68.85841694;0;6
510;67.04146589;1;6
635;67.39783663;0;7
760;66.59550542;0;7
885;64.33557019;0;6
1000;65.37250347;1;6
1250;66.30026247;1;6
1500;64.28298349;0;6
1750;65.39149038;0;7
2000;64.74281908;1;7
2250;64.982378;0;7
2500;64.95814937;0;7
2750;63.97140425;1;6
3000;64.20123983;1;7
3250;64.16510825;0;8
3500;64.04015449;0;8
3750;64.29053321;0;7
4000;64.45832317;0;7
4250;63.62462449;0;8
4500;63.41717151;0;8
4750;63.46041435;0;7
5000;62.64161654;3;8
5250;63.5532671;0;7
5500;64.74190724;0;7
5750;64.20846332;0;8
6000;64.00982126;0;8
6250;63.84496055;0;8
6500;63.94090088;1;8
6750;64.18148948;0;8
7000;63.77780852;0;8
7250;63.56652543;0;7
7500;64.07309259;0;7
7750;63.86570442;0;7
8000;63.6237609;0;7
8250;64.46828609;0;9
8500;63.90334032;0;8
8750;63.98128283;0;8
9000;64.01693832;0;7
9250;63.46630667;1;7
9500;63.1192923;0;6
9750;63.8597827;0;7
10000;63.65559948;0;7
10500;63.61289294;0;6
11000;63.73919399;0;5
11500;63.62785756;0;7
12000;64.1558562;0;6
12500;64.26310562;0;6
13000;64.81857552;0;8
13500;64.03276819;0;8
14000;64.39455422;0;9
14500;64.08146275;0;8
15000;64.12849436;0;8
15500;64.36462374;0;8
16000;64.19945804;0;9
16500;64.47061155;0;10
17000;63.77184718;0;9
17500;63.62380606;0;7
18000;63.56349659;0;7
18500;62.92126058;0;6
19000;63.5137031;0;6
