trace_nb;log2(key_rank);correct_bytes;pge_median
10;101.1534323;0;21
135;75.05023592;1;9
260;76.20009939;1;9
385;69.60227783;3;6
510;68.32729224;1;6
635;67.04905715;1;5
760;68.08793233;1;7
885;67.03743622;1;6
1000;65.93744468;0;7
1250;66.36027605;0;9
1500;65.10388042;1;8
1750;65.04482531;0;6
2000;65.63631247;0;7
2250;65.44663037;0;7
2500;64.23934678;0;8
2750;62.48463729;0;7
3000;62.09290287;0;6
3250;62.33597495;0;7
3500;62.72680652;0;6
3750;62.80145138;0;7
4000;63.22484403;0;7
4250;62.9976746;0;7
4500;63.7547937;0;8
4750;64.75306022;0;9
5000;64.40683508;0;8
5250;64.55373592;0;8
5500;65.22489382;0;9
5750;65.09735943;0;9
6000;65.05220197;0;9
6250;65.12412452;0;10
6500;65.18856738;0;9
6750;65.01363423;0;8
7000;64.68470708;0;9
7250;64.63173683;0;9
7500;64.7412908;0;9
7750;64.67130134;0;8
8000;64.31382381;0;8
8250;64.86460026;0;8
8500;64.30012849;0;7
8750;63.91257919;0;9
9000;63.97556645;0;8
9250;63.68064979;0;8
9500;63.8728467;0;9
9750;63.99177922;0;9
10000;63.90034337;0;9
10500;63.7825732;0;10
11000;63.74461822;1;9
11500;63.99322136;0;10
12000;63.86124361;0;10
12500;64.23722197;0;11
13000;64.03082388;0;9
13500;64.05470295;0;9
14000;63.98300896;0;10
14500;63.9226823;0;9
15000;63.99119091;0;8
15500;64.03601567;0;9
16000;63.97757812;0;10
16500;63.86301109;0;10
17000;63.58931519;1;10
17500;63.53842025;1;10
18000;63.6138238;0;10
18500;63.50923318;0;9
