trace_nb;log2(key_rank);correct_bytes;pge_median
800;65.18476407;0;8
805;64.94309104;0;8
810;64.74042742;0;7
815;64.8536597;0;6
820;64.99481854;0;7
825;65.00923815;0;7
830;64.90092582;1;7
835;64.8443598;1;7
840;65.14813761;1;7
845;65.27408903;0;7
850;64.87427479;0;7
855;64.94684173;0;7
860;64.72473439;0;7
865;64.67780598;0;6
870;64.89555323;0;7
875;64.30970645;0;7
880;64.44693619;0;7
885;64.65477408;0;8
890;64.63562587;0;6
895;64.75687695;0;7
900;64.78353139;0;6
905;64.30694593;0;6
910;64.53438253;0;7
915;64.68306511;0;6
920;64.73204694;0;7
925;64.09777818;0;7
930;64.33445016;0;7
935;64.1343116;0;7
940;64.42949566;0;7
945;64.28512567;0;7
950;64.19883927;0;7
955;64.06302935;1;7
960;64.6167993;1;7
965;64.29482486;1;8
970;64.31137999;1;8
975;63.9389579;1;7
980;64.13483642;1;6
985;64.15324721;1;7
990;63.84355828;1;5
995;63.96594489;1;6
1000;64.11012898;1;5
1050;63.81509838;1;7
1100;64.59482331;1;6
1150;64.62756705;1;7
1200;64.8713214;1;8
1250;64.70865107;0;9
1300;63.64590046;1;8
1350;64.05474422;1;9
1400;64.10752435;0;9
1450;63.52792339;2;10
1500;63.61756067;1;10
1550;63.50452024;1;10
1600;62.82256401;1;8
1650;62.33803433;1;7
1700;62.40413406;0;9
1750;62.34864989;0;7
1800;63.14700244;0;7
1850;62.40610021;1;5
1900;62.72459375;1;7
1950;62.61032611;0;7
2000;62.88070791;0;7
2050;62.64999212;0;6
2100;62.68416186;0;6
2150;62.53383569;0;5
2200;62.36930923;0;6
2250;62.97761557;0;6
2300;63.01515005;0;4
2350;62.74853948;0;4
2400;62.86129988;1;5
2450;62.45957295;1;5
2500;63.06848344;0;4
2550;62.99810464;0;4
2600;62.68195477;1;4
2650;62.48464839;1;4
2700;62.46971523;2;4
2750;62.27950104;2;4
2800;61.97617273;1;4
2850;62.09258385;1;3
2900;62.02256865;2;3
2950;61.40342864;1;3
3000;60.38248224;1;4
3050;61.70820565;1;4
3100;60.78069472;2;4
3150;61.05046487;3;4
3200;61.75003844;2;4
3250;60.94366467;2;4
3300;61.14777524;2;4
3350;61.56379988;1;4
3400;61.92506797;1;5
3450;61.19201105;1;4
3500;60.97433259;3;4
3550;61.4231196;3;4
3600;61.36663853;2;4
3650;61.5395377;2;4
3700;62.43428691;1;4
3750;62.17858193;1;4
3800;62.42014365;1;4
3850;62.02336182;0;4
3900;61.80524134;0;5
3950;61.91334327;1;4
4000;61.72049035;0;4
4050;61.95283189;1;4
4100;61.89729591;2;4
4150;62.6074425;1;4
4200;62.29632074;0;4
4250;62.31133626;0;4
4300;61.90502398;1;4
4350;61.80175002;0;4
4400;62.12421551;1;4
4450;62.51992581;1;4
4500;62.55378876;1;4
4550;62.29713367;1;4
4600;62.48580476;1;4
4650;62.91848498;0;4
4700;62.8069162;1;4
4750;62.72985158;1;4
4800;62.46469796;1;5
4850;62.74071671;1;3
4900;62.41186199;1;4
4950;62.70426133;1;4
5000;61.95261335;1;4
5050;62.65461437;1;4
5100;62.41905061;2;3
5150;62.54502775;2;5
5200;62.60783659;2;4
5250;62.4562906;2;4
5300;62.65441773;1;4
5350;62.81863005;0;4
5400;63.22073712;0;5
5450;62.99632173;2;5
5500;63.03450674;2;5
5550;62.94903764;2;6
5600;63.26198567;2;5
5650;63.01170784;2;5
5700;63.06033201;1;5
5750;63.39604876;1;5
5800;62.49747232;1;5
5850;63.02953819;0;5
5900;62.71792164;1;5
5950;62.63520974;0;6
6000;62.84107704;0;5
6050;62.26991144;0;5
6100;62.20361579;0;4
6150;62.57069345;1;4
6200;62.1693104;0;4
6250;62.56618123;0;4
6300;62.76972542;0;4
6350;62.09284272;0;4
6400;62.19256281;0;4
6450;62.13011391;0;4
6500;62.13491712;0;3
6550;62.28571209;0;3
6600;62.11579066;0;3
6650;61.82728481;0;3
6700;61.83033129;0;3
6750;61.68919453;0;3
6800;62.133854;0;3
6850;61.8151117;0;3
6900;61.45653408;0;3
6950;61.56812513;0;3
7000;61.26739334;0;4
7050;61.33634205;0;4
7100;61.09186081;0;4
7150;61.71835038;1;4
7200;61.84615854;1;4
7250;62.09176138;0;4
7300;62.52641331;1;4
7350;62.05799389;1;4
7400;62.37775281;1;4
7450;62.062232;1;5
7500;61.68839337;1;5
7550;62.7313224;1;5
7600;62.41128626;1;5
7650;62.6048921;1;5
7700;62.66302009;1;5
7750;62.44403997;1;5
7800;62.59635185;1;5
7850;62.88252054;1;5
7900;62.71316245;1;5
7950;62.83993941;1;5
8000;62.38559674;1;5
8050;62.7669114;1;6
8100;62.89812772;1;7
8150;62.80014129;1;8
8200;63.17063372;2;8
8250;62.67928843;0;7
8300;62.99216342;1;7
8350;62.49934773;2;7
8400;63.0970443;0;7
8450;63.1745894;0;6
8500;62.48617748;0;5
8550;62.9083728;2;6
8600;62.97061645;2;5
8650;62.81888783;2;5
8700;62.51661173;2;4
8750;62.69907224;2;5
8800;62.81448428;2;5
8850;63.02233714;2;5
8900;63.03561724;2;5
8950;62.45722806;2;4
9000;62.35050202;2;5
9050;63.16608488;1;5
9100;62.47334406;0;5
9150;62.57584778;1;5
9200;62.87765648;1;5
9250;62.72445882;1;5
9300;62.66796125;1;5
9350;62.31399314;1;5
9400;62.58377921;1;5
9450;62.58571257;0;6
9500;62.54630375;1;5
9550;62.92321739;0;5
9600;62.62793051;0;5
