trace_nb;log2(key_rank);correct_bytes;pge_median
950;90.91354045;0;8
955;91.26443594;0;7
960;92.09582277;0;9
965;92.16231834;0;9
970;93.06207415;0;12
975;92.1109732;0;11
980;92.05634821;0;11
985;92.51293095;0;10
990;93.0413159;0;10
995;92.94475782;0;10
1000;92.82839354;0;10
1050;90.12413296;1;10
1100;92.34416807;0;11
1150;91.69006934;0;14
1200;90.24150038;0;12
1250;88.90024774;0;9
1300;87.39152891;0;9
1350;89.54233253;0;11
1400;88.82274374;0;10
1450;88.24873007;0;10
1500;87.46020951;0;8
1550;87.86907539;0;9
1600;87.98621225;0;8
1650;86.34209214;0;7
1700;86.82489065;0;8
1750;86.22386841;0;8
1800;85.53410106;0;10
1850;85.61363602;0;10
1900;84.15240391;0;12
1950;83.91263344;0;9
2000;83.51118672;0;9
2050;84.57376854;0;9
2100;83.35387172;0;9
2150;82.79736764;0;9
2200;83.3933888;0;9
2250;82.88385716;0;8
2300;81.77479461;0;8
2350;80.70033552;0;7
2400;81.22488258;0;9
2450;82.65421468;0;9
2500;82.25470216;0;8
2550;81.52512716;0;7
2600;80.58412578;0;7
2650;81.25632949;0;7
2700;80.9570238;0;6
2750;81.21923264;0;8
2800;81.46227192;0;8
2850;81.14833302;0;8
2900;79.70785308;0;7
2950;81.1929543;0;7
3000;80.40745673;0;6
3050;81.97845062;0;7
3100;80.67830398;0;6
3150;79.25661325;0;7
3200;78.38597483;0;6
3250;78.76398091;0;6
3300;78.99376084;0;8
3350;79.92504062;0;9
3400;80.34061562;0;7
3450;80.63553601;0;6
3500;79.6576498;0;7
3550;79.96018833;0;9
3600;79.36017805;0;6
3650;79.63520876;0;6
3700;79.14585379;0;9
3750;79.27631382;0;8
3800;80.11161185;0;8
3850;81.02871744;0;9
3900;80.88555351;0;8
3950;80.60332965;0;9
4000;79.90241101;0;9
4050;79.0045636;0;9
4100;77.63449175;1;9
4150;76.87486971;1;9
4200;76.70001621;1;10
4250;76.86576028;1;9
4300;77.0558504;1;10
4350;76.68191748;0;9
4400;76.66883106;0;9
4450;75.8722294;0;8
4500;75.14411047;0;8
4550;74.6939469;1;8
4600;73.54955043;1;7
4650;73.06840101;1;7
4700;72.73649041;1;6
4750;72.73875727;1;6
4800;73.0585945;1;8
4850;72.47503679;2;6
4900;72.63801498;1;7
4950;72.17346775;2;7
5000;71.85107749;2;7
5050;71.64595861;2;7
5100;71.85165227;2;6
5150;72.41040621;2;6
5200;72.22070218;2;6
5250;72.28003495;2;7
5300;72.35253595;2;8
5350;72.51874208;2;7
5400;73.01660663;2;7
5450;73.67797116;2;7
5500;73.34076443;2;7
5550;73.36271613;2;7
5600;73.37313779;3;8
5650;73.99762226;2;8
5700;73.63605656;2;8
5750;73.21061566;1;7
5800;74.55476978;1;7
5850;74.81691372;1;8
5900;74.32167915;1;7
5950;73.18742516;1;6
6000;72.63167329;1;6
