trace_nb;log2(key_rank);correct_bytes;pge_median
4050;67.74468288;1;3
4100;67.09498631;1;2
4150;65.72844171;2;2
4200;64.09695588;3;2
4250;63.60578508;3;2
4300;62.18926492;3;2
4350;61.56471136;3;2
4400;62.19554296;3;2
4450;61.43985322;4;3
4500;60.31555664;4;3
4550;59.28536855;4;2
4600;58.14202483;4;2
4650;57.8542622;4;2
4700;58.36198108;4;2
4750;58.53827433;4;3
4800;57.35189955;4;2
4850;57.68979784;4;2
4900;56.05960695;4;2
4950;55.60815769;4;2
5000;55.53124111;4;2
5050;54.81474554;4;2
5100;55.74358361;4;2
5150;55.60741233;4;2
5200;54.6886207;4;2
5250;55.23706967;3;2
5300;53.48486652;3;2
5350;52.95098167;3;2
5400;52.11886289;3;2
5450;51.57642299;3;2
5500;50.31640324;3;2
5550;50.3034378;3;2
5600;50.06359399;3;2
5650;50.4086502;3;2
5700;50.18283904;3;2
5750;49.85683303;3;2
5800;49.51864248;3;2
5850;49.35610775;3;2
5900;49.06989915;3;2
5950;49.05893422;3;2
6000;49.5644935;3;2
6050;49.49561667;3;2
6100;49.30075123;3;2
6150;48.43434419;3;2
6200;48.01397601;3;2
6250;48.47776321;3;2
6300;48.40686541;3;2
6350;47.32303532;4;2
6400;47.25600758;4;2
6450;47.22938307;4;2
6500;47.60720205;4;2
6550;48.40157592;4;2
6600;49.41877647;4;2
6650;49.42694112;4;2
6700;48.99385598;4;2
6750;49.05128342;4;2
6800;48.32453958;4;2
6850;47.44369492;4;2
6900;47.36673206;4;2
6950;46.96841726;4;2
7000;46.32467481;4;2
7050;45.3742679;4;2
7100;44.29327643;4;2
7150;44.13697943;4;2
7200;43.79358855;4;2
7250;44.05471399;4;2
7300;43.96783945;4;2
7350;44.04744591;4;2
7400;43.75820198;4;2
7450;44.26424964;4;2
7500;44.22506295;4;2
7550;43.86655411;4;2
7600;43.85360094;4;2
7650;43.28492011;4;2
7700;43.07884294;4;2
7750;42.59113338;4;2
7800;42.6947302;4;2
7850;42.3554964;4;2
7900;42.29606979;4;2
7950;41.10130465;4;2
8000;41.13352606;4;2
8050;40.40078977;4;2
8100;39.87870609;4;2
8150;40.39156499;4;2
8200;40.20148092;4;2
8250;40.63552689;4;2
8300;40.19089194;4;2
8350;40.472574;4;2
8400;40.61083155;4;2
8450;40.77865203;4;2
8500;40.66068283;4;2
8550;40.45644165;4;2
8600;40.45474432;4;2
8650;40.42129861;4;2
8700;39.83538874;4;2
8750;40.34917707;4;2
8800;40.90532237;4;2
8850;40.89283774;4;2
8900;40.49224197;4;2
8950;40.7174707;4;2
9000;40.52983639;4;2
9050;40.00664286;4;2
9100;39.76268708;4;2
9150;39.042603;4;1
9200;39.0709231;4;2
9250;39.3870777;4;2
9300;39.16168989;4;2
9350;39.82657303;4;2
9400;39.86398434;4;2
9450;39.71224386;4;2
9500;39.4515067;4;2
9550;39.06032803;4;2
9600;38.96527264;4;2
9650;38.76225294;4;2
9700;39.03049329;4;2
9750;38.84876506;4;2
9800;38.3356901;4;2
9850;38.12417238;4;1
9900;38.15404043;4;1
9950;37.9258956;4;1
10000;37.75827627;4;1
10125;37.97396982;4;1
10250;37.52212225;4;1
10375;37.08486441;4;2
10500;36.96071996;5;2
10625;36.34250763;5;2
10750;36.0518478;5;1
10875;34.90104005;5;1
11000;35.34805074;4;1
11125;35.01719601;4;1
11250;34.34718997;5;1
11375;34.38506431;4;1
11500;34.34634975;4;1
11625;34.69710005;4;1
11750;34.84301711;4;1
11875;35.08033147;4;1
12000;34.340879;5;1
12125;34.75033576;5;1
12250;33.96082044;6;1
12375;34.02690856;6;1
